MFR URL,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,With,Standard/Approvals,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,UNSPSC,Warranty,Selling Qty,Selling UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,Specification Sheet,Discontinued,Actual Image (Yes/No)
,586883,Industrial MRO,Hardware & Supplies,General Maintenance,586883,586883,586883 100W Led Multi CCT 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,586883,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 100W Led Multi Cct 2Pk, 586883",100W LED MULTI CCT 2PK,Philips® 586883 100W Led Multi Cct 2Pk,"PHILIPS®, 586883 100W Led Multi CCT 2pk, Package Quantity: 2 pk, Wattage: 100 W",Philips® 586883 100W Led Multi Cct 2Pk,"PHILIPS®, 586883 100W Led Multi CCT 2pk, Package Quantity: 2 pk, Wattage: 100 W",Package Quantity: 2 pk,Wattage: 100 W,,,,,Industrial Supplies,Package Quantity,2,pk,Wattage,100,W,,,,,,31160000,,1,EA,PHILIPS_586883.jpg,PHILIPS_586883_1.jpg,PHILIPS_586883_2.jpg,PHILIPS_586883_3.jpg,PHILIPS_586883_4.jpg,PHILIPS_586883_Specification_Sheet.pdf,No,Yes
,586859,Industrial MRO,Hardware & Supplies,General Maintenance,586859,586859,586859 40W Led Med 27K Back Up,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,586859,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 40W Led Med 27K Back Up, 586859",40W LED MED 27K BACK UP,Philips® 586859 40W Led Med 27K Back Up,"PHILIPS®, 586859 40W Led Med 27K Back Up, Wattage: 40 W",Philips® 586859 40W Led Med 27K Back Up,"PHILIPS®, 586859 40W Led Med 27K Back Up, Wattage: 40 W",Wattage: 40 W,,,,,,Industrial Supplies,Wattage,40,W,,,,,,,,,31160000,,1,EA,PHILIPS_586859.jpg,PHILIPS_586859_1.jpg,PHILIPS_586859_2.jpg,PHILIPS_586859_3.jpg,PHILIPS_586859_4.jpg,PHILIPS_586859_Specification_Sheet.pdf,No,Yes
,576488,Industrial MRO,Hardware & Supplies,General Maintenance,576488,576488,576488 45W Led R20 Med 50k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,576488,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 45W Led R20 Med 50K, 576488 - Part Number: 5764",45W LED R20 MED 50K,Philips® 576488 45W Led R20 Med 50K,"PHILIPS®, 576488 45W Led R20 Med 50k, Wattage: 45 W",Philips® 576488 45W Led R20 Med 50K,"PHILIPS®, 576488 45W Led R20 Med 50k, Wattage: 45 W",Wattage: 45 W,,,,,,Industrial Supplies,Wattage,45,W,,,,,,,,,31160000,,1,EA,PHILIPS_576488.jpg,PHILIPS_576488_1.jpg,PHILIPS_576488_2.jpg,PHILIPS_576488_3.jpg,PHILIPS_576488_4.jpg,PHILIPS_576488_Specification_Sheet.pdf,No,Yes
,575217,Industrial MRO,Hardware & Supplies,General Maintenance,575217,575217,575217 60W Led Med 50k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,575217,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Led Med 50K 2Pk, 575217 - Part Number: 5752",60W LED MED 50K 2PK,Philips® 575217 60W Led Med 50K 2Pk,"PHILIPS®, 575217 60W Led Med 50k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Philips® 575217 60W Led Med 50K 2Pk,"PHILIPS®, 575217 60W Led Med 50k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Package Quantity: 2 pk,Wattage: 60 W,,,,,Industrial Supplies,Package Quantity,2,pk,Wattage,60,W,,,,,,31160000,,1,EA,PHILIPS_575217.jpg,PHILIPS_575217_1.jpg,PHILIPS_575217_2.jpg,PHILIPS_575217_3.jpg,PHILIPS_575217_4.jpg,PHILIPS_575217_Specification_Sheet.pdf,No,Yes
,586479,Industrial MRO,Hardware & Supplies,General Maintenance,586479,586479,586479 90W Led Med Multi CCT,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,586479,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 90W Led Med Multi Cct, 586479",90W LED MED MULTI CCT,Philips® 586479 90W Led Med Multi Cct,"PHILIPS®, 586479 90W Led Med Multi CCT, Wattage: 90 W",Philips® 586479 90W Led Med Multi Cct,"PHILIPS®, 586479 90W Led Med Multi CCT, Wattage: 90 W",Wattage: 90 W,,,,,,Industrial Supplies,Wattage,90,W,,,,,,,,,31160000,,1,EA,PHILIPS_586479.jpg,PHILIPS_586479_1.jpg,PHILIPS_586479_2.jpg,PHILIPS_586479_3.jpg,PHILIPS_586479_4.jpg,PHILIPS_586479_Specification_Sheet.pdf,No,Yes
,571471,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,571471,571471,571471 100W Led BR30 Med 27k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,571471,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 100W Led Br30 Med 27K, 571471",100W LED BR30 MED 27K,Philips® 571471 100W Led Br30 Med 27K,"PHILIPS®, 571471 100W Led BR30 Med 27k, Wattage: 100 W",Philips® 571471 100W Led Br30 Med 27K,"PHILIPS®, 571471 100W Led BR30 Med 27k, Wattage: 100 W",Wattage: 100 W,,,,,,Light Bulbs & Lamps,Wattage,100,W,,,,,,,,,39101600,,1,EA,PHILIPS_571471.jpg,PHILIPS_571471_1.jpg,PHILIPS_571471_2.jpg,PHILIPS_571471_3.jpg,PHILIPS_571471_4.jpg,PHILIPS_571471_Specification_Sheet.pdf,No,Yes
,570762,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,570762,570762,570762 50W Led Par16 30k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,570762,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 50W Led Par16 30K 3Pk, 570762",50W LED PAR16 30K 3PK,Philips® 570762 50W Led Par16 30K 3Pk,"PHILIPS®, 570762 50W Led Par16 30k 3pk, Package Quantity: 3 pk, Wattage: 50 W",Philips® 570762 50W Led Par16 30K 3Pk,"PHILIPS®, 570762 50W Led Par16 30k 3pk, Package Quantity: 3 pk, Wattage: 50 W",Package Quantity: 3 pk,Wattage: 50 W,,,,,Light Bulbs & Lamps,Package Quantity,3,pk,Wattage,50,W,,,,,,39101600,,1,EA,PHILIPS_570762.jpg,PHILIPS_570762_1.jpg,PHILIPS_570762_2.jpg,PHILIPS_570762_3.jpg,PHILIPS_570762_4.jpg,PHILIPS_570762_Specification_Sheet.pdf,No,Yes
,533352,Industrial MRO,Hardware & Supplies,General Maintenance,533352,533352,571505 150W Led Med 50k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,533352,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 571505 150W Led Med 50K, 533352",571505 150W LED MED 50K,Philips® 533352 571505 150W Led Med 50K,"PHILIPS®, 571505 150W Led Med 50k, Part Number: 533352, Wattage: 150 W",Philips® 533352 571505 150W Led Med 50K,"PHILIPS®, 571505 150W Led Med 50k, Part Number: 533352, Wattage: 150 W",Wattage: 150 W,,,,,,Industrial Supplies,Wattage,150,W,,,,,,,,,31160000,,1,EA,PHILIPS_533352.jpg,PHILIPS_533352_1.jpg,PHILIPS_533352_2.jpg,PHILIPS_533352_3.jpg,PHILIPS_533352_4.jpg,PHILIPS_533352_Specification_Sheet.pdf,No,Yes
,573519,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,573519,573519,573519 100W Led A21 27k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,573519,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 100W Led A21 27K 2Pk, 573519 - Part Number: 573",100W LED A21 27K 2PK,Philips® 573519 100W Led A21 27K 2Pk,"PHILIPS®, 573519 100W Led A21 27k 2pk, Package Quantity: 2 pk, Wattage: 100 W",Philips® 573519 100W Led A21 27K 2Pk,"PHILIPS®, 573519 100W Led A21 27k 2pk, Package Quantity: 2 pk, Wattage: 100 W",Package Quantity: 2 pk,Wattage: 100 W,,,,,Light Bulbs & Lamps,Package Quantity,2,pk,Wattage,100,W,,,,,,39101600,,1,EA,PHILIPS_573519.jpg,PHILIPS_573519_1.jpg,PHILIPS_573519_2.jpg,PHILIPS_573519_3.jpg,PHILIPS_573519_4.jpg,PHILIPS_573519_Specification_Sheet.pdf,No,Yes
,573378,Industrial MRO,Hardware & Supplies,General Maintenance,573378,573378,573378 60W Led Med 27k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,573378,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Led Med 27K 3Pk, 573378 - Part Number: 5733",60W LED MED 27K 3PK,Philips® 573378 60W Led Med 27K 3Pk,"PHILIPS®, 573378 60W Led Med 27k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Philips® 573378 60W Led Med 27K 3Pk,"PHILIPS®, 573378 60W Led Med 27k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Package Quantity: 3 pk,Wattage: 60 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,60,W,,,,,,31160000,,1,EA,PHILIPS_573378.jpg,PHILIPS_573378_1.jpg,PHILIPS_573378_2.jpg,PHILIPS_573378_3.jpg,PHILIPS_573378_4.jpg,PHILIPS_573378_Specification_Sheet.pdf,No,Yes
,565622,Industrial MRO,Hardware & Supplies,General Maintenance,565622,565622,565622 60W Led Med 20k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,565622,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Led Med 20K, 565622 - Part Number: 565622",60W LED MED 20K,Philips® 565622 60W Led Med 20K,"PHILIPS®, 565622 60W Led Med 20k, Wattage: 60 W",Philips® 565622 60W Led Med 20K,"PHILIPS®, 565622 60W Led Med 20k, Wattage: 60 W",Wattage: 60 W,,,,,,Industrial Supplies,Wattage,60,W,,,,,,,,,31160000,,1,EA,PHILIPS_565622.jpg,PHILIPS_565622_1.jpg,PHILIPS_565622_2.jpg,PHILIPS_565622_3.jpg,PHILIPS_565622_4.jpg,PHILIPS_565622_Specification_Sheet.pdf,No,Yes
,586891,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,586891,586891,586891 Led 60W Med A19 27k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,586891,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, Led 60W Med A19 27K, 586891 - Part Number: 5868",LED 60W MED A19 27K,Philips® 586891 Led 60W Med A19 27K,"PHILIPS®, 586891 Led 60W Med A19 27k, Wattage: 60 W",Philips® 586891 Led 60W Med A19 27K,"PHILIPS®, 586891 Led 60W Med A19 27k, Wattage: 60 W",Wattage: 60 W,,,,,,Light Bulbs & Lamps,Wattage,60,W,,,,,,,,,39101600,,1,EA,PHILIPS_586891.jpg,PHILIPS_586891_1.jpg,PHILIPS_586891_2.jpg,PHILIPS_586891_3.jpg,PHILIPS_586891_4.jpg,PHILIPS_586891_Specification_Sheet.pdf,No,Yes
,585448,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,585448,585448,585448 120W Led Motion Bulb,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,585448,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 120W Led Motion Bulb, 585448 - Part Number: 585",120W LED MOTION BULB,Philips® 585448 120W Led Motion Bulb,"PHILIPS®, 585448 120W Led Motion Bulb, Wattage: 120 W",Philips® 585448 120W Led Motion Bulb,"PHILIPS®, 585448 120W Led Motion Bulb, Wattage: 120 W",Wattage: 120 W,,,,,,Light Bulbs & Lamps,Wattage,120,W,,,,,,,,,39101600,,1,EA,PHILIPS_585448.jpg,PHILIPS_585448_1.jpg,PHILIPS_585448_2.jpg,PHILIPS_585448_3.jpg,PHILIPS_585448_4.jpg,PHILIPS_585448_Specification_Sheet.pdf,No,Yes
,573444,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,573444,573444,573444 60W Led A19 Med 50k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,573444,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 60W Led A19 Med 50K 2Pk, 573444",60W LED A19 MED 50K 2PK,Philips® 573444 60W Led A19 Med 50K 2Pk,"PHILIPS®, 573444 60W Led A19 Med 50k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Philips® 573444 60W Led A19 Med 50K 2Pk,"PHILIPS®, 573444 60W Led A19 Med 50k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Package Quantity: 2 pk,Wattage: 60 W,,,,,Light Bulbs & Lamps,Package Quantity,2,pk,Wattage,60,W,,,,,,39101600,,1,EA,PHILIPS_573444.jpg,PHILIPS_573444_1.jpg,PHILIPS_573444_2.jpg,PHILIPS_573444_3.jpg,PHILIPS_573444_4.jpg,PHILIPS_573444_Specification_Sheet.pdf,No,Yes
,566687,Industrial MRO,Hardware & Supplies,General Maintenance,566687,566687,566687 60W Cand Led 27k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,566687,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Cand Led 27K 3Pk, 566687 - Part Number: 566",60W CAND LED 27K 3PK,Philips® 566687 60W Cand Led 27K 3Pk,"PHILIPS®, 566687 60W Cand Led 27k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Philips® 566687 60W Cand Led 27K 3Pk,"PHILIPS®, 566687 60W Cand Led 27k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Package Quantity: 3 pk,Wattage: 60 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,60,W,,,,,,31160000,,1,EA,PHILIPS_566687.jpg,PHILIPS_566687_1.jpg,PHILIPS_566687_2.jpg,PHILIPS_566687_3.jpg,PHILIPS_566687_4.jpg,PHILIPS_566687_Specification_Sheet.pdf,No,Yes
,564385,Industrial MRO,Hardware & Supplies,General Maintenance,564385,564385,564385 40w Led Med 27k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,564385,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 40W Led Med 27K 2Pk, 564385 - Part Number: 5643",40W LED MED 27K 2PK,Philips® 564385 40W Led Med 27K 2Pk,"PHILIPS®, 564385 40w Led Med 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Philips® 564385 40W Led Med 27K 2Pk,"PHILIPS®, 564385 40w Led Med 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Package Quantity: 2 pk,Wattage: 40 W,,,,,Industrial Supplies,Package Quantity,2,pk,Wattage,40,W,,,,,,31160000,,1,EA,PHILIPS_564385.jpg,PHILIPS_564385_1.jpg,PHILIPS_564385_2.jpg,PHILIPS_564385_3.jpg,PHILIPS_564385_4.jpg,PHILIPS_564385_Specification_Sheet.pdf,No,Yes
,566661,Industrial MRO,Hardware & Supplies,General Maintenance,566661,566661,566661 40W LED Cand 27k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,566661,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 40W Led Cand 27K 3Pk, 566661 - Part Number: 566",40W LED CAND 27K 3PK,Philips® 566661 40W Led Cand 27K 3Pk,"PHILIPS®, 566661 40W LED Cand 27k 3pk, Package Quantity: 3 pk, Wattage: 40 W",Philips® 566661 40W Led Cand 27K 3Pk,"PHILIPS®, 566661 40W LED Cand 27k 3pk, Package Quantity: 3 pk, Wattage: 40 W",Package Quantity: 3 pk,Wattage: 40 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,40,W,,,,,,31160000,,1,EA,PHILIPS_566661.jpg,PHILIPS_566661_1.jpg,PHILIPS_566661_2.jpg,PHILIPS_566661_3.jpg,PHILIPS_566661_4.jpg,PHILIPS_566661_Specification_Sheet.pdf,No,Yes
,564898,Industrial MRO,Hardware & Supplies,General Maintenance,564898,564898,564898 60W Cand Led 50k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,564898,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Cand Led 50K 3Pk, 564898 - Part Number: 564",60W CAND LED 50K 3PK,Philips® 564898 60W Cand Led 50K 3Pk,"PHILIPS®, 564898 60W Cand Led 50k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Philips® 564898 60W Cand Led 50K 3Pk,"PHILIPS®, 564898 60W Cand Led 50k 3pk, Package Quantity: 3 pk, Wattage: 60 W",Package Quantity: 3 pk,Wattage: 60 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,60,W,,,,,,31160000,,1,EA,PHILIPS_564898.jpg,PHILIPS_564898_1.jpg,PHILIPS_564898_2.jpg,PHILIPS_564898_3.jpg,PHILIPS_564898_4.jpg,PHILIPS_564898_Specification_Sheet.pdf,No,Yes
,538319,Industrial MRO,Hardware & Supplies,General Maintenance,538319,538319,588525 40W Led Cand 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,538319,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 588525 40W Led Cand 3Pk, 538319",588525 40W LED CAND 3PK,Philips® 538319 588525 40W Led Cand 3Pk,"PHILIPS®, 588525 40W Led Cand 3pk, Part Number: 538319, Package Quantity: 3 pk, Wattage: 40 W",Philips® 538319 588525 40W Led Cand 3Pk,"PHILIPS®, 588525 40W Led Cand 3pk, Part Number: 538319, Package Quantity: 3 pk, Wattage: 40 W",Package Quantity: 3 pk,Wattage: 40 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,40,W,,,,,,31160000,,1,EA,PHILIPS_538319.jpg,PHILIPS_538319_1.jpg,PHILIPS_538319_2.jpg,PHILIPS_538319_3.jpg,PHILIPS_538319_4.jpg,PHILIPS_538319_Specification_Sheet.pdf,No,Yes
,576009,Industrial MRO,Hardware & Supplies,General Maintenance,576009,576009,576009 100W Led Par30L Med 50k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,576009,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 100W Led Par30L Med 50K, 576009",100W LED PAR30L MED 50K,Philips® 576009 100W Led Par30L Med 50K,"PHILIPS®, 576009 100W Led Par30L Med 50k, Wattage: 100 W",Philips® 576009 100W Led Par30L Med 50K,"PHILIPS®, 576009 100W Led Par30L Med 50k, Wattage: 100 W",Wattage: 100 W,,,,,,Industrial Supplies,Wattage,100,W,,,,,,,,,31160000,,1,EA,PHILIPS_576009.jpg,PHILIPS_576009_1.jpg,PHILIPS_576009_2.jpg,PHILIPS_576009_3.jpg,PHILIPS_576009_4.jpg,PHILIPS_576009_Specification_Sheet.pdf,No,Yes
,564450,Industrial MRO,Hardware & Supplies,General Maintenance,564450,564450,564450 40W Led Cand 27k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,564450,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 40W Led Cand 27K 2Pk, 564450 - Part Number: 564",40W LED CAND 27K 2PK,Philips® 564450 40W Led Cand 27K 2Pk,"PHILIPS®, 564450 40W Led Cand 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Philips® 564450 40W Led Cand 27K 2Pk,"PHILIPS®, 564450 40W Led Cand 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Package Quantity: 2 pk,Wattage: 40 W,,,,,Industrial Supplies,Package Quantity,2,pk,Wattage,40,W,,,,,,31160000,,1,EA,PHILIPS_564450.jpg,PHILIPS_564450_1.jpg,PHILIPS_564450_2.jpg,PHILIPS_564450_3.jpg,PHILIPS_564450_4.jpg,PHILIPS_564450_Specification_Sheet.pdf,No,Yes
,572669,Industrial MRO,Hardware & Supplies,General Maintenance,572669,572669,572669 60W Led F15 Med 27k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,572669,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Led F15 Med 27K, 572669 - Part Number: 5726",60W LED F15 MED 27K,Philips® 572669 60W Led F15 Med 27K,"PHILIPS®, 572669 60W Led F15 Med 27k, Wattage: 60 W",Philips® 572669 60W Led F15 Med 27K,"PHILIPS®, 572669 60W Led F15 Med 27k, Wattage: 60 W",Wattage: 60 W,,,,,,Industrial Supplies,Wattage,60,W,,,,,,,,,31160000,,1,EA,PHILIPS_572669.jpg,PHILIPS_572669_1.jpg,PHILIPS_572669_2.jpg,PHILIPS_572669_3.jpg,PHILIPS_572669_4.jpg,PHILIPS_572669_Specification_Sheet.pdf,No,Yes
,564906,Industrial MRO,Hardware & Supplies,General Maintenance,564906,564906,564906 60W Led Med 27k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,564906,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 60W Led Med 27K 2Pk, 564906 - Part Number: 5649",60W LED MED 27K 2PK,Philips® 564906 60W Led Med 27K 2Pk,"PHILIPS®, 564906 60W Led Med 27k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Philips® 564906 60W Led Med 27K 2Pk,"PHILIPS®, 564906 60W Led Med 27k 2pk, Package Quantity: 2 pk, Wattage: 60 W",Package Quantity: 2 pk,Wattage: 60 W,,,,,Industrial Supplies,Package Quantity,2,pk,Wattage,60,W,,,,,,31160000,,1,EA,PHILIPS_564906.jpg,PHILIPS_564906_1.jpg,PHILIPS_564906_2.jpg,PHILIPS_564906_3.jpg,PHILIPS_564906_4.jpg,PHILIPS_564906_Specification_Sheet.pdf,No,Yes
,573410,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,573410,573410,573410 40W Led A19 Med 27k 2pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,573410,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 40W Led A19 Med 27K 2Pk, 573410",40W LED A19 MED 27K 2PK,Philips® 573410 40W Led A19 Med 27K 2Pk,"PHILIPS®, 573410 40W Led A19 Med 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Philips® 573410 40W Led A19 Med 27K 2Pk,"PHILIPS®, 573410 40W Led A19 Med 27k 2pk, Package Quantity: 2 pk, Wattage: 40 W",Package Quantity: 2 pk,Wattage: 40 W,,,,,Light Bulbs & Lamps,Package Quantity,2,pk,Wattage,40,W,,,,,,39101600,,1,EA,PHILIPS_573410.jpg,PHILIPS_573410_1.jpg,PHILIPS_573410_2.jpg,PHILIPS_573410_3.jpg,PHILIPS_573410_4.jpg,PHILIPS_573410_Specification_Sheet.pdf,No,Yes
,576504,Lighting & Fans,Lamps & Bulbs,LED & Incandescent Lamps,576504,576504,576504 65W Led BR40 Med 50k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,576504,Lighting & Fans > Lamps & Bulbs > LED & Incandescent Lamps > Light Bulbs & Lamps,"Signify North America Philips, 65W Led Br40 Med 50K, 576504 - Part Number: 576",65W LED BR40 MED 50K,Philips® 576504 65W Led Br40 Med 50K,"PHILIPS®, 576504 65W Led BR40 Med 50k, Wattage: 65 W",Philips® 576504 65W Led Br40 Med 50K,"PHILIPS®, 576504 65W Led BR40 Med 50k, Wattage: 65 W",Wattage: 65 W,,,,,,Light Bulbs & Lamps,Wattage,65,W,,,,,,,,,39101600,,1,EA,PHILIPS_576504.jpg,PHILIPS_576504_1.jpg,PHILIPS_576504_2.jpg,PHILIPS_576504_3.jpg,PHILIPS_576504_4.jpg,PHILIPS_576504_Specification_Sheet.pdf,No,Yes
,576017,Industrial MRO,Hardware & Supplies,General Maintenance,576017,576017,576017 100W Led Par30L Med 30k,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,576017,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 100W Led Par30L Med 30K, 576017",100W LED PAR30L MED 30K,Philips® 576017 100W Led Par30L Med 30K,"PHILIPS®, 576017 100W Led Par30L Med 30k, Wattage: 100 W",Philips® 576017 100W Led Par30L Med 30K,"PHILIPS®, 576017 100W Led Par30L Med 30k, Wattage: 100 W",Wattage: 100 W,,,,,,Industrial Supplies,Wattage,100,W,,,,,,,,,31160000,,1,EA,PHILIPS_576017.jpg,PHILIPS_576017_1.jpg,PHILIPS_576017_2.jpg,PHILIPS_576017_3.jpg,PHILIPS_576017_4.jpg,PHILIPS_576017_Specification_Sheet.pdf,No,Yes
,574392,Industrial MRO,Hardware & Supplies,General Maintenance,574392,574392,574392 40W Led B11 Med 27k 3pk,,Philips,Phillips Lighting (5831),Signify North America,PHILIPS®,Philips Lighting®,574392,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Signify North America Philips, 40W Led B11 Med 27K 3Pk, 574392",40W LED B11 MED 27K 3PK,Philips® 574392 40W Led B11 Med 27K 3Pk,"PHILIPS®, 574392 40W Led B11 Med 27k 3pk, Package Quantity: 3 pk, Wattage: 40 W",Philips® 574392 40W Led B11 Med 27K 3Pk,"PHILIPS®, 574392 40W Led B11 Med 27k 3pk, Package Quantity: 3 pk, Wattage: 40 W",Package Quantity: 3 pk,Wattage: 40 W,,,,,Industrial Supplies,Package Quantity,3,pk,Wattage,40,W,,,,,,31160000,,1,EA,PHILIPS_574392.jpg,PHILIPS_574392_1.jpg,PHILIPS_574392_2.jpg,PHILIPS_574392_3.jpg,PHILIPS_574392_4.jpg,PHILIPS_574392_Specification_Sheet.pdf,No,Yes
